customerid,lifetime_value,total_orders,customer_life_days,customer_percentile,revenue_contribution_pct,segment
15469,538.55,4,77,57.22,94.32,Bottom 50%
15539,538.46,1,0,57.24,94.33,Bottom 50%
14539,537.48,2,28,57.26,94.34,Bottom 50%
16206,537.06,4,272,57.28,94.34,Bottom 50%
15043,537,1,0,57.31,94.35,Bottom 50%
16804,536.99,3,247,57.33,94.35,Bottom 50%
16233,536.68,5,295,57.35,94.36,Bottom 50%
16142,535.34,1,0,57.38,94.37,Bottom 50%
13000,534.85,3,258,57.4,94.37,Bottom 50%
13385,534.57,1,0,57.42,94.38,Bottom 50%
16340,534.31,1,0,57.45,94.38,Bottom 50%
13434,534.24,2,22,57.47,94.4,Bottom 50%
17443,534.24,1,0,57.49,94.4,Bottom 50%
13217,533.98,5,34,57.51,94.4,Bottom 50%
17062,533.33,5,55,57.54,94.41,Bottom 50%
15433,533.3,3,188,57.56,94.41,Bottom 50%
15825,532.94,1,0,57.58,94.42,Bottom 50%
12784,532.82,2,6,57.61,94.43,Bottom 50%
16706,531.35,3,76,57.63,94.43,Bottom 50%
14265,530.18,2,39,57.65,94.44,Bottom 50%
18159,530.15,1,0,57.68,94.44,Bottom 50%
14002,529.73,2,22,57.7,94.45,Bottom 50%
14463,529.62,3,107,57.72,94.46,Bottom 50%
16185,529.41,2,215,57.75,94.46,Bottom 50%
18043,529.29,3,342,57.77,94.47,Bottom 50%
15452,528.48,3,234,57.79,94.47,Bottom 50%
17631,528.33,3,230,57.81,94.48,Bottom 50%
16602,528.08,2,5,57.84,94.49,Bottom 50%
15756,528.01,4,187,57.86,94.49,Bottom 50%
12479,527.2,3,7,57.88,94.5,Bottom 50%
17623,527.05,1,0,57.91,94.5,Bottom 50%
15919,525.69,2,349,57.93,94.51,Bottom 50%
17429,524.92,4,98,57.95,94.51,Bottom 50%
15467,524.88,4,142,57.98,94.52,Bottom 50%
13721,524.14,1,0,58,94.53,Bottom 50%
17329,523.11,2,300,58.02,94.53,Bottom 50%
18017,523,3,229,58.05,94.54,Bottom 50%
17712,522.91,1,0,58.07,94.54,Bottom 50%
12863,521.2,2,146,58.09,94.55,Bottom 50%
15149,520.8,1,0,58.11,94.56,Bottom 50%
17345,519.69,4,181,58.14,94.56,Bottom 50%
14873,519.68,1,0,58.16,94.57,Bottom 50%
12571,519.61,2,81,58.18,94.57,Bottom 50%
13643,519.44,3,154,58.21,94.58,Bottom 50%
16955,518.67,5,188,58.23,94.59,Bottom 50%
16650,518.42,1,0,58.25,94.59,Bottom 50%
15030,518.28,2,196,58.28,94.6,Bottom 50%
18252,518.27,2,121,58.3,94.6,Bottom 50%
16892,518.19,7,321,58.32,94.61,Bottom 50%
16135,517.55,1,0,58.34,94.61,Bottom 50%
17454,517.53,4,167,58.37,94.62,Bottom 50%
18205,517.36,2,38,58.39,94.63,Bottom 50%
13043,516.42,2,19,58.41,94.63,Bottom 50%
15882,516.36,5,169,58.44,94.64,Bottom 50%
15809,515.77,6,267,58.46,94.64,Bottom 50%
12811,514.85,3,23,58.48,94.65,Bottom 50%
15246,514.15,2,120,58.51,94.66,Bottom 50%
13005,513.7,3,72,58.53,94.66,Bottom 50%
17513,513.2,1,0,58.55,94.67,Bottom 50%
17290,513.01,2,12,58.58,94.67,Bottom 50%
17805,512.31,1,0,58.6,94.68,Bottom 50%
17480,511.82,2,3,58.62,94.68,Bottom 50%
15891,511.68,1,0,58.64,94.69,Bottom 50%
12582,511.36,2,49,58.67,94.7,Bottom 50%
14851,511.35,2,232,58.69,94.7,Bottom 50%
16561,511.12,2,54,58.71,94.71,Bottom 50%
15406,510.71,4,282,58.74,94.71,Bottom 50%
12436,509.01,1,0,58.76,94.72,Bottom 50%
17391,508.8,2,0,58.78,94.73,Bottom 50%
15417,508.8,1,0,58.81,94.73,Bottom 50%
14317,508.58,1,0,58.83,94.74,Bottom 50%
17958,508.46,1,0,58.85,94.74,Bottom 50%
17415,507.84,1,0,58.88,94.75,Bottom 50%
14158,507.66,1,0,58.9,94.75,Bottom 50%
14820,507.29,4,152,58.92,94.76,Bottom 50%
16960,507.05,3,213,58.94,94.76,Bottom 50%
13885,506.8,2,11,58.97,94.77,Bottom 50%
16614,506.19,1,0,58.99,94.78,Bottom 50%
12988,505.82,1,0,59.01,94.78,Bottom 50%
14014,505.18,1,0,59.04,94.79,Bottom 50%
15081,504.8,6,345,59.06,94.79,Bottom 50%
12991,503.76,2,89,59.08,94.8,Bottom 50%
17630,503.6,2,62,59.11,94.8,Bottom 50%
15535,502.9,7,192,59.13,94.81,Bottom 50%
16863,502.8,4,337,59.15,94.82,Bottom 50%
13865,501.56,4,231,59.17,94.82,Bottom 50%
15881,501.39,8,52,59.2,94.83,Bottom 50%
14871,501.28,4,357,59.22,94.83,Bottom 50%
13116,501.14,2,21,59.24,94.84,Bottom 50%
13247,501.12,4,64,59.27,94.84,Bottom 50%
16898,501.03,4,342,59.29,94.85,Bottom 50%
16616,500.42,2,142,59.31,94.85,Bottom 50%
15389,500,1,0,59.34,94.86,Bottom 50%
14077,499.42,5,233,59.36,94.87,Bottom 50%
15193,499.32,1,0,59.38,94.87,Bottom 50%
14681,498.95,3,140,59.41,94.88,Bottom 50%
16488,498.8,4,115,59.43,94.88,Bottom 50%
15142,498.74,1,0,59.45,94.89,Bottom 50%
17053,498.48,2,2,59.47,94.89,Bottom 50%
17298,498.42,2,23,59.5,94.9,Bottom 50%
16820,497.61,1,0,59.52,94.91,Bottom 50%
17495,497.56,2,31,59.54,94.91,Bottom 50%
15300,496.44,1,0,59.57,94.92,Bottom 50%
15018,496.21,4,329,59.59,94.92,Bottom 50%
12904,496.06,2,154,59.61,94.93,Bottom 50%
17374,495.77,2,62,59.64,94.93,Bottom 50%
15448,494.64,1,0,59.66,94.94,Bottom 50%
16352,494.44,2,20,59.68,94.94,Bottom 50%
17333,494.25,1,0,59.7,94.95,Bottom 50%
12763,494.08,2,230,59.73,94.96,Bottom 50%
14270,492.65,1,0,59.75,94.96,Bottom 50%
13732,491.86,1,0,59.77,94.97,Bottom 50%
14236,490.86,2,291,59.8,94.97,Bottom 50%
15000,490.52,1,0,59.82,94.98,Bottom 50%
15877,490.33,3,16,59.84,94.98,Bottom 50%
14416,490.22,2,20,59.87,94.99,Bottom 50%
18074,489.6,1,0,59.89,94.99,Bottom 50%
12809,489.31,2,9,59.91,95,Bottom 50%
17361,488.2,3,242,59.94,95.01,Bottom 50%
14396,487.99,2,306,59.96,95.01,Bottom 50%
15165,487.75,1,0,59.98,95.02,Bottom 50%
16643,487.51,1,0,60,95.02,Bottom 50%
13338,487.02,3,3,60.03,95.03,Bottom 50%
13675,486.82,2,133,60.05,95.03,Bottom 50%
17453,486.72,2,46,60.07,95.04,Bottom 50%
15287,486.69,3,48,60.1,95.04,Bottom 50%
13153,486.22,1,0,60.12,95.05,Bottom 50%
12639,486.1,1,0,60.14,95.05,Bottom 50%
15109,484.95,2,4,60.17,95.06,Bottom 50%
16999,484.82,2,50,60.19,95.07,Bottom 50%
16518,484.32,3,222,60.21,95.07,Bottom 50%
13531,483.8,2,161,60.24,95.08,Bottom 50%
14958,483.73,3,98,60.26,95.08,Bottom 50%
12808,483.65,3,331,60.28,95.09,Bottom 50%
14147,483.4,3,236,60.3,95.09,Bottom 50%
14450,483.25,3,139,60.33,95.1,Bottom 50%
16603,482.47,2,16,60.35,95.1,Bottom 50%
17950,482.2,4,293,60.37,95.11,Bottom 50%
12504,482.05,4,12,60.4,95.11,Bottom 50%
18216,481.75,1,0,60.42,95.12,Bottom 50%
13176,481.49,1,0,60.44,95.13,Bottom 50%
14130,480.91,1,0,60.47,95.13,Bottom 50%
15091,480.71,2,13,60.49,95.14,Bottom 50%
15006,480.38,1,0,60.51,95.14,Bottom 50%
17555,480.31,2,314,60.53,95.15,Bottom 50%
16368,479.91,2,25,60.56,95.15,Bottom 50%
16812,479.35,1,0,60.58,95.16,Bottom 50%
16008,478.78,3,180,60.6,95.16,Bottom 50%
15589,478.53,4,58,60.63,95.17,Bottom 50%
16768,478.09,5,224,60.65,95.17,Bottom 50%
12644,477.91,1,0,60.67,95.18,Bottom 50%
16693,477.86,2,203,60.7,95.18,Bottom 50%
13092,477.83,6,288,60.72,95.19,Bottom 50%
14320,477.79,3,126,60.74,95.2,Bottom 50%
12447,476.49,1,0,60.77,95.2,Bottom 50%
18176,476.35,2,4,60.79,95.21,Bottom 50%
15507,475.86,1,0,60.81,95.21,Bottom 50%
14853,475.8,3,202,60.83,95.22,Bottom 50%
14497,475.37,2,7,60.86,95.22,Bottom 50%
15780,475.28,3,174,60.88,95.23,Bottom 50%
14013,473.02,3,165,60.9,95.23,Bottom 50%
16038,471.78,4,194,60.93,95.24,Bottom 50%
15721,471.4,1,0,60.95,95.24,Bottom 50%
13066,470.8,3,7,60.97,95.25,Bottom 50%
15963,470.76,2,25,61,95.25,Bottom 50%
14431,470.36,2,4,61.02,95.26,Bottom 50%
15026,469,3,197,61.04,95.26,Bottom 50%
15557,468.91,1,0,61.07,95.27,Bottom 50%
14896,468.77,2,160,61.09,95.27,Bottom 50%
13171,468.41,5,291,61.11,95.28,Bottom 50%
14029,467.66,2,80,61.13,95.29,Bottom 50%
15468,467.51,5,325,61.16,95.29,Bottom 50%
13579,467.04,2,354,61.18,95.3,Bottom 50%
16374,466.73,2,196,61.2,95.3,Bottom 50%
14205,466.7,4,354,61.23,95.31,Bottom 50%
16504,465.88,1,0,61.25,95.31,Bottom 50%
13248,465.68,2,64,61.27,95.32,Bottom 50%
16742,464.9,2,0,61.3,95.32,Bottom 50%
13928,464.57,4,122,61.32,95.33,Bottom 50%
16586,463.95,1,0,61.34,95.33,Bottom 50%
15349,463.91,2,29,61.36,95.34,Bottom 50%
14967,463.8,1,0,61.39,95.34,Bottom 50%
12787,463.66,3,182,61.41,95.35,Bottom 50%
17418,463.46,2,281,61.43,95.35,Bottom 50%
14489,463.38,1,0,61.46,95.36,Bottom 50%
17964,463.21,2,340,61.48,95.36,Bottom 50%
12945,462.95,1,0,61.5,95.37,Bottom 50%
14331,462.66,2,10,61.53,95.37,Bottom 50%
14470,461.19,2,275,61.55,95.38,Bottom 50%
16824,460.64,2,148,61.57,95.38,Bottom 50%
16805,460.59,2,186,61.6,95.39,Bottom 50%
12491,460.4,1,0,61.62,95.4,Bottom 50%
12355,459.4,1,0,61.64,95.4,Bottom 50%
16589,459.24,3,90,61.66,95.41,Bottom 50%
17880,458.92,1,0,61.69,95.41,Bottom 50%
15754,458.57,4,195,61.71,95.42,Bottom 50%
13506,458.52,3,57,61.73,95.42,Bottom 50%
15092,457.81,2,68,61.76,95.43,Bottom 50%
15121,457.72,2,238,61.78,95.43,Bottom 50%
12375,457.5,3,95,61.8,95.44,Bottom 50%
13398,457.34,1,0,61.83,95.44,Bottom 50%
12564,456.9,1,0,61.85,95.45,Bottom 50%
12999,455.88,3,49,61.87,95.45,Bottom 50%
14513,455.59,4,188,61.89,95.46,Bottom 50%
15585,455.3,1,0,61.92,95.46,Bottom 50%
16529,455.25,1,0,61.94,95.47,Bottom 50%
14335,454.86,2,80,61.96,95.47,Bottom 50%
15471,454.48,1,0,61.99,95.48,Bottom 50%
13485,454.24,1,0,62.01,95.48,Bottom 50%
17140,454.12,1,0,62.03,95.49,Bottom 50%
15475,454.11,1,0,62.06,95.49,Bottom 50%
17564,454.01,3,55,62.08,95.5,Bottom 50%
18158,453.4,3,79,62.1,95.5,Bottom 50%
12729,453.01,1,0,62.13,95.51,Bottom 50%
18071,453,2,108,62.15,95.51,Bottom 50%
14184,452.89,1,0,62.17,95.52,Bottom 50%
12591,452.85,1,0,62.19,95.52,Bottom 50%
16574,451.44,1,0,62.22,95.53,Bottom 50%
15802,451.42,3,0,62.24,95.53,Bottom 50%
14173,450.84,4,208,62.26,95.54,Bottom 50%
16885,450.41,3,341,62.29,95.54,Bottom 50%
17040,449.73,1,0,62.31,95.55,Bottom 50%
13489,449.52,4,189,62.33,95.55,Bottom 50%
12448,449.45,1,0,62.36,95.56,Bottom 50%
15739,449.12,1,0,62.38,95.56,Bottom 50%
17579,448.9,4,174,62.4,95.57,Bottom 50%
14780,447.68,2,24,62.43,95.57,Bottom 50%
15646,447.64,4,214,62.45,95.58,Bottom 50%
15368,446.94,1,0,62.47,95.58,Bottom 50%
14149,446.62,3,8,62.49,95.59,Bottom 50%
17370,446.18,4,96,62.52,95.59,Bottom 50%
17190,444.74,3,148,62.54,95.6,Bottom 50%
18006,444.68,1,0,62.56,95.6,Bottom 50%
14638,443.6,1,0,62.59,95.61,Bottom 50%
16404,443.05,1,0,62.61,95.61,Bottom 50%
18222,443,1,0,62.63,95.62,Bottom 50%
12579,440.42,3,4,62.66,95.62,Bottom 50%
18233,440,1,0,62.68,95.64,Bottom 50%
14022,440,1,0,62.7,95.64,Bottom 50%
15524,440,1,0,62.72,95.64,Bottom 50%
13954,439.92,3,69,62.75,95.64,Bottom 50%
12391,439.66,1,0,62.77,95.65,Bottom 50%
16025,439.66,1,0,62.79,95.65,Bottom 50%
13359,439.56,2,4,62.82,95.66,Bottom 50%
16968,439.43,2,103,62.84,95.66,Bottom 50%
13358,439.03,1,0,62.86,95.67,Bottom 50%
14272,437.96,2,180,62.89,95.67,Bottom 50%
12552,437.82,2,0,62.91,95.68,Bottom 50%
16034,437.7,3,136,62.93,95.68,Bottom 50%
12592,437.6,2,121,62.96,95.69,Bottom 50%
16084,436.18,1,0,62.98,95.69,Bottom 50%
15551,436.06,1,0,63,95.7,Bottom 50%
16948,435.02,3,187,63.02,95.7,Bottom 50%
15456,434.59,3,75,63.05,95.71,Bottom 50%
14910,434.35,7,51,63.07,95.71,Bottom 50%
14460,434.34,4,200,63.09,95.72,Bottom 50%
14093,433.86,1,0,63.12,95.72,Bottom 50%
12493,433.74,3,31,63.14,95.73,Bottom 50%
17035,433.53,3,65,63.16,95.73,Bottom 50%
16236,432.2,1,0,63.19,95.74,Bottom 50%
16881,432,1,0,63.21,95.74,Bottom 50%
12452,430.57,3,0,63.23,95.75,Bottom 50%
13245,430.5,1,0,63.25,95.75,Bottom 50%
12795,430.48,1,0,63.28,95.76,Bottom 50%
12827,430.15,3,38,63.3,95.76,Bottom 50%
15450,429.84,1,0,63.32,95.77,Bottom 50%
16884,429.84,2,0,63.35,95.77,Bottom 50%
15230,429.6,2,1,63.37,95.78,Bottom 50%
15036,429.56,3,107,63.39,95.78,Bottom 50%
15553,428.93,1,0,63.42,95.79,Bottom 50%
15957,428.89,1,0,63.44,95.8,Bottom 50%
13602,428.89,1,0,63.46,95.8,Bottom 50%
17869,428.18,5,260,63.49,95.8,Bottom 50%
15360,427.93,1,0,63.51,95.8,Bottom 50%
12725,427.8,1,0,63.53,95.81,Bottom 50%
12403,427.7,2,0,63.55,95.81,Bottom 50%
15976,427.64,2,54,63.58,95.82,Bottom 50%
12740,427.6,1,0,63.6,95.82,Bottom 50%
12802,427.58,2,3,63.62,95.83,Bottom 50%
15930,426.63,1,0,63.65,95.83,Bottom 50%
14288,426.6,2,1,63.67,95.84,Bottom 50%
15639,425.32,1,0,63.69,95.84,Bottom 50%
14157,424.89,3,265,63.72,95.85,Bottom 50%
16119,423.36,2,64,63.74,95.85,Bottom 50%
17525,422.7,1,0,63.76,95.86,Bottom 50%
13473,422.64,3,272,63.79,95.86,Bottom 50%
16689,422.6,3,6,63.81,95.87,Bottom 50%
18240,422.58,1,0,63.83,95.87,Bottom 50%
13140,422.47,3,258,63.85,95.88,Bottom 50%
16780,422.24,2,158,63.88,95.88,Bottom 50%
18106,421.9,1,0,63.9,95.89,Bottom 50%
14757,420.5,1,0,63.92,95.89,Bottom 50%
15206,420.3,4,265,63.95,95.9,Bottom 50%
15889,420.07,2,212,63.97,95.9,Bottom 50%
14124,419.58,1,0,63.99,95.9,Bottom 50%
15361,418.92,1,0,64.02,95.91,Bottom 50%
18034,418.68,2,0,64.04,95.91,Bottom 50%
17371,418.4,3,343,64.06,95.92,Bottom 50%
12593,418.1,3,110,64.08,95.92,Bottom 50%
17701,417.95,1,0,64.11,95.93,Bottom 50%
17232,417.77,2,11,64.13,95.93,Bottom 50%
13615,417.69,2,6,64.15,95.94,Bottom 50%
16737,417.6,1,0,64.18,95.94,Bottom 50%
12833,417.38,1,0,64.2,95.95,Bottom 50%
17392,417.27,2,51,64.22,95.95,Bottom 50%
13166,417.2,2,0,64.25,95.96,Bottom 50%
16816,417.06,4,254,64.27,95.96,Bottom 50%
13889,416.9,1,0,64.29,95.97,Bottom 50%
17223,416.89,2,58,64.32,95.97,Bottom 50%
15935,416.86,2,2,64.34,95.98,Bottom 50%
16957,416.64,2,42,64.36,95.98,Bottom 50%
13085,416.08,3,137,64.38,95.98,Bottom 50%
15803,415.82,1,0,64.41,95.99,Bottom 50%
14139,415.82,1,0,64.43,95.99,Bottom 50%
12930,415.8,4,93,64.45,96,Bottom 50%
12580,415.7,1,0,64.48,96,Bottom 50%
15725,415.25,1,0,64.5,96.01,Bottom 50%
14333,415.2,2,3,64.52,96.01,Bottom 50%
18001,415.13,2,74,64.55,96.02,Bottom 50%
16795,414.88,1,0,64.57,96.02,Bottom 50%
14998,414.87,2,71,64.59,96.03,Bottom 50%
12993,414.76,4,275,64.62,96.03,Bottom 50%
15994,414.27,1,0,64.64,96.04,Bottom 50%
16239,414.2,3,132,64.66,96.04,Bottom 50%
17483,414.04,3,117,64.68,96.05,Bottom 50%
13974,413.59,1,0,64.71,96.05,Bottom 50%
16834,413.46,1,0,64.73,96.05,Bottom 50%
17134,413.2,2,157,64.75,96.06,Bottom 50%
14620,412.78,3,79,64.78,96.06,Bottom 50%
15523,412.01,1,0,64.8,96.07,Bottom 50%
16272,411.7,1,0,64.82,96.07,Bottom 50%
15186,411.41,2,154,64.85,96.08,Bottom 50%
15099,410.48,1,0,64.87,96.08,Bottom 50%
15695,409.98,2,0,64.89,96.09,Bottom 50%
14048,409.93,2,27,64.91,96.09,Bottom 50%
13827,409.8,3,85,64.94,96.1,Bottom 50%
14348,409.57,1,0,64.96,96.1,Bottom 50%
12990,409.5,3,278,64.98,96.11,Bottom 50%
15225,409.4,1,0,65.01,96.11,Bottom 50%
16243,409.1,2,21,65.03,96.11,Bottom 50%
16018,408.9,2,141,65.05,96.12,Bottom 50%
15269,408.8,1,0,65.08,96.12,Bottom 50%
17913,408.65,2,296,65.1,96.13,Bottom 50%
16629,408.63,2,22,65.12,96.13,Bottom 50%
16324,408.59,3,48,65.15,96.14,Bottom 50%
17931,408.36,2,121,65.17,96.14,Bottom 50%
16399,408.02,2,216,65.19,96.15,Bottom 50%
15127,406.53,1,0,65.21,96.15,Bottom 50%
16947,406.48,1,0,65.24,96.16,Bottom 50%
15342,406.09,2,13,65.26,96.16,Bottom 50%
14616,406.08,3,74,65.28,96.17,Bottom 50%
12970,405.47,4,315,65.31,96.17,Bottom 50%
12922,405.38,1,0,65.33,96.17,Bottom 50%
15012,405.04,2,319,65.35,96.18,Bottom 50%
15938,404.58,5,211,65.38,96.18,Bottom 50%
16319,404.4,1,0,65.4,96.19,Bottom 50%
16484,404.3,3,17,65.42,96.19,Bottom 50%
12498,403.7,3,36,65.44,96.2,Bottom 50%
17431,403.3,1,0,65.47,96.2,Bottom 50%
15221,403.25,2,3,65.49,96.21,Bottom 50%
18036,403.12,3,213,65.51,96.21,Bottom 50%
15184,402.2,2,161,65.54,96.22,Bottom 50%
12386,401.9,2,29,65.56,96.22,Bottom 50%
15158,401.4,1,0,65.58,96.22,Bottom 50%
16500,400.86,6,326,65.61,96.23,Bottom 50%
16198,400.68,1,0,65.63,96.23,Bottom 50%
12792,400.54,1,0,65.65,96.24,Bottom 50%
17375,400.1,4,171,65.68,96.24,Bottom 50%
18164,399.65,2,6,65.7,96.25,Bottom 50%
13255,399.51,3,369,65.72,96.25,Bottom 50%
18154,399.19,2,40,65.74,96.26,Bottom 50%
17052,399.09,1,0,65.77,96.26,Bottom 50%
17830,398.7,3,287,65.79,96.26,Bottom 50%
15522,397.99,2,54,65.81,96.27,Bottom 50%
13352,397.98,2,52,65.84,96.27,Bottom 50%
12508,397.88,2,2,65.86,96.28,Bottom 50%
15967,397.68,2,295,65.88,96.28,Bottom 50%
15429,397.35,3,48,65.91,96.29,Bottom 50%
17926,397.29,2,70,65.93,96.29,Bottom 50%
12824,397.12,1,0,65.95,96.3,Bottom 50%
13594,396.97,1,0,65.98,96.3,Bottom 50%
17486,396.87,1,0,66,96.31,Bottom 50%
15883,396.48,2,31,66.02,96.31,Bottom 50%
18067,396.33,1,0,66.04,96.31,Bottom 50%
16354,395.8,2,9,66.07,96.32,Bottom 50%
17603,394.72,5,217,66.09,96.32,Bottom 50%
14619,394.44,2,6,66.11,96.33,Bottom 50%
16207,394.38,1,0,66.14,96.33,Bottom 50%
15386,394.14,1,0,66.16,96.34,Bottom 50%
15264,393.74,1,0,66.18,96.34,Bottom 50%
15345,393.54,2,10,66.21,96.35,Bottom 50%
17226,393.49,1,0,66.23,96.35,Bottom 50%
14600,393.33,1,0,66.25,96.35,Bottom 50%
14670,392.86,2,0,66.27,96.36,Bottom 50%
16010,392.4,3,116,66.3,96.36,Bottom 50%
15837,391.98,1,0,66.32,96.37,Bottom 50%
16917,391.52,1,0,66.34,96.37,Bottom 50%
12982,390.54,2,2,66.37,96.38,Bottom 50%
18024,389.78,3,0,66.39,96.38,Bottom 50%
17379,389.72,1,0,66.41,96.38,Bottom 50%
14752,389.64,1,0,66.44,96.39,Bottom 50%
13873,389.6,4,190,66.46,96.39,Bottom 50%
13345,389.5,2,10,66.48,96.4,Bottom 50%
16250,389.44,2,112,66.51,96.4,Bottom 50%
15847,389.27,2,249,66.53,96.41,Bottom 50%
12690,389.01,1,0,66.55,96.41,Bottom 50%
15592,388.58,1,0,66.57,96.42,Bottom 50%
13899,388.52,2,258,66.6,96.42,Bottom 50%
13856,388.5,5,34,66.62,96.42,Bottom 50%
17438,388.45,2,6,66.64,96.43,Bottom 50%
14538,388.25,2,191,66.67,96.43,Bottom 50%
17817,387.68,3,272,66.69,96.44,Bottom 50%
14420,387.52,2,13,66.71,96.44,Bottom 50%
13673,387.44,2,13,66.74,96.45,Bottom 50%
17508,387.31,1,0,66.76,96.45,Bottom 50%
17595,386.69,2,24,66.78,96.45,Bottom 50%
14114,386.53,2,56,66.8,96.46,Bottom 50%
15664,386.43,2,308,66.83,96.46,Bottom 50%
17614,386.32,1,0,66.85,96.47,Bottom 50%
14779,386.15,3,43,66.87,96.47,Bottom 50%
13821,385.64,2,116,66.9,96.48,Bottom 50%
17711,385.1,2,279,66.92,96.48,Bottom 50%
13919,384.81,3,68,66.94,96.49,Bottom 50%
17357,384.39,2,0,66.97,96.49,Bottom 50%
16204,384.18,1,0,66.99,96.49,Bottom 50%
17205,384.08,1,0,67.01,96.5,Bottom 50%
16982,384.06,1,0,67.04,96.5,Bottom 50%
12733,383.95,1,0,67.06,96.51,Bottom 50%
13833,383.85,1,0,67.08,96.51,Bottom 50%
17189,383.75,2,253,67.1,96.52,Bottom 50%
12515,383.7,1,0,67.13,96.52,Bottom 50%
15440,383.68,3,154,67.15,96.52,Bottom 50%
14304,383.45,2,78,67.17,96.53,Bottom 50%
15424,383.34,2,0,67.2,96.53,Bottom 50%
12832,383.03,2,65,67.22,96.54,Bottom 50%
13817,382.98,2,322,67.24,96.54,Bottom 50%
17239,382.5,2,39,67.27,96.55,Bottom 50%
13657,382.14,2,190,67.29,96.55,Bottom 50%
17250,381.97,2,257,67.31,96.55,Bottom 50%
15090,381.32,1,0,67.34,96.56,Bottom 50%
16441,381.2,2,224,67.36,96.56,Bottom 50%
15048,381,5,303,67.38,96.57,Bottom 50%
12871,380.64,2,123,67.4,96.57,Bottom 50%
17573,380.6,4,64,67.43,96.58,Bottom 50%
17138,380.5,1,0,67.45,96.58,Bottom 50%
17999,380.39,2,329,67.47,96.58,Bottom 50%
17031,380.35,2,143,67.5,96.59,Bottom 50%
17936,380.13,1,0,67.52,96.59,Bottom 50%
14731,380.02,3,165,67.54,96.6,Bottom 50%
16552,379.73,2,130,67.57,96.6,Bottom 50%
13656,379.65,2,172,67.59,96.61,Bottom 50%
13589,379.65,2,164,67.61,96.61,Bottom 50%
17878,379.45,1,0,67.63,96.61,Bottom 50%
15885,379.35,3,216,67.66,96.62,Bottom 50%
16909,379.14,2,8,67.68,96.62,Bottom 50%
16930,378.89,3,42,67.7,96.63,Bottom 50%
13372,378.64,1,0,67.73,96.63,Bottom 50%
17078,378.2,2,0,67.75,96.64,Bottom 50%
17736,377.44,4,104,67.77,96.64,Bottom 50%
12890,376.72,1,0,67.8,96.64,Bottom 50%
17489,376.64,2,153,67.82,96.65,Bottom 50%
13936,376.58,2,8,67.84,96.65,Bottom 50%
16858,375.69,2,2,67.87,96.66,Bottom 50%
14448,375.35,2,354,67.89,96.66,Bottom 50%
14079,375.1,1,0,67.91,96.67,Bottom 50%
16147,375,1,0,67.93,96.67,Bottom 50%
14067,374.7,2,32,67.96,96.67,Bottom 50%
17492,374.57,1,0,67.98,96.68,Bottom 50%
12873,374,1,0,68,96.68,Bottom 50%
13351,373.94,1,0,68.03,96.69,Bottom 50%
16321,373.65,7,251,68.05,96.69,Bottom 50%
12895,372.8,3,44,68.07,96.69,Bottom 50%
12544,372.7,2,6,68.1,96.7,Bottom 50%
12981,372.22,2,103,68.12,96.7,Bottom 50%
13300,371.89,2,4,68.14,96.71,Bottom 50%
18155,371.62,4,216,68.17,96.71,Bottom 50%
15472,371.56,1,0,68.19,96.72,Bottom 50%
16776,371.54,1,0,68.21,96.72,Bottom 50%
14950,371.2,2,10,68.23,96.72,Bottom 50%
15975,371.01,1,0,68.26,96.73,Bottom 50%
15063,370.8,1,0,68.28,96.73,Bottom 50%
15922,369.5,2,0,68.3,96.74,Bottom 50%
16758,369.34,1,0,68.33,96.74,Bottom 50%
14888,369.2,1,0,68.35,96.74,Bottom 50%
17765,367.63,3,98,68.37,96.75,Bottom 50%
16065,367.14,1,0,68.4,96.75,Bottom 50%
18181,366.85,1,0,68.42,96.76,Bottom 50%
17911,366.23,1,0,68.44,96.76,Bottom 50%
17432,365.76,2,19,68.46,96.77,Bottom 50%
16499,365.45,5,5,68.49,96.77,Bottom 50%
16202,365.27,1,0,68.51,96.77,Bottom 50%
14886,364.8,1,0,68.53,96.78,Bottom 50%
15949,364.72,2,54,68.56,96.78,Bottom 50%
12373,364.6,1,0,68.58,96.79,Bottom 50%
15343,364.5,1,0,68.6,96.79,Bottom 50%
14528,364.22,1,0,68.63,96.79,Bottom 50%
12538,363.95,1,0,68.65,96.8,Bottom 50%
17330,363.9,2,44,68.67,96.8,Bottom 50%
14171,363.79,1,0,68.7,96.81,Bottom 50%
16509,363.7,1,0,68.72,96.81,Bottom 50%
18056,363.65,1,0,68.74,96.82,Bottom 50%
12915,363.65,2,223,68.76,96.82,Bottom 50%
16485,363.65,1,0,68.79,96.82,Bottom 50%
14932,363.53,1,0,68.81,96.83,Bottom 50%
14427,363.34,2,13,68.83,96.83,Bottom 50%
14594,363.33,2,365,68.86,96.83,Bottom 50%
16903,363.2,1,0,68.88,96.84,Bottom 50%
16378,362.95,3,63,68.9,96.84,Bottom 50%
16052,362.06,1,0,68.93,96.85,Bottom 50%
15025,361.96,1,0,68.95,96.85,Bottom 50%
13844,361.62,1,0,68.97,96.86,Bottom 50%
16769,361.54,1,0,68.99,96.86,Bottom 50%
16305,361.22,1,0,69.02,96.86,Bottom 50%
13291,361.11,1,0,69.04,96.87,Bottom 50%
17358,360.81,2,52,69.06,96.87,Bottom 50%
16595,360.16,1,0,69.09,96.88,Bottom 50%
13780,360.01,2,163,69.11,96.88,Bottom 50%
13298,360,1,0,69.13,96.88,Bottom 50%
